id,source,job_title,company,location,country_code,country_name,salary_min,salary_max,currency,skills,skills_count,dataset_origin,collected_at
glassdoor_europe_145,glassdoor_europe,Staff Engineer,Spotify,"City, Germany",DE,Germany,83850,100620,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_146,glassdoor_europe,Frontend Developer,Siemens,"City, Italy",IT,Italy,47344,56812,EUR,Vue.js;React;JavaScript,3,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_147,glassdoor_europe,Principal Engineer,OVH,"Capital, Norway",NO,Norway,131781,158137,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_148,glassdoor_europe,Site Reliability Engineer,Dassault Systemes,"City, Italy",IT,Italy,60499,72598,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_149,glassdoor_europe,Product Manager,Ericsson,"Capital, Germany",DE,Germany,92935,111522,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_150,glassdoor_europe,Software Engineer,OVH,"Capital, Switzerland",CH,Switzerland,180742,216890,EUR,Docker;React;Java,3,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_151,glassdoor_europe,Product Manager,King Digital Entertainment,"City, Spain",ES,Spain,67911,81493,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_152,glassdoor_europe,Software Architect,ASML,"Capital, Switzerland",CH,Switzerland,213637,256364,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_153,glassdoor_europe,Machine Learning Engineer,Philips,"City, Belgium",BE,Belgium,57181,68617,EUR,PyTorch;TensorFlow;Python,3,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_154,glassdoor_europe,Site Reliability Engineer,Booking.com,"Capital, Spain",ES,Spain,56951,68341,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_155,glassdoor_europe,Product Manager,ASML,"City, Switzerland",CH,Switzerland,165456,198547,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_156,glassdoor_europe,Technical Lead,Booking.com,"City, Netherlands",NL,Netherlands,159256,191107,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_157,glassdoor_europe,Frontend Developer,Criteo,"City, Switzerland",CH,Switzerland,131919,158302,EUR,JavaScript;HTML;CSS,3,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_158,glassdoor_europe,Technical Lead,ARM,"Capital, Austria",AT,Austria,54833,65799,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_159,glassdoor_europe,DevOps Engineer,Spotify,"City, Germany",DE,Germany,104710,125652,EUR,Linux;Docker;AWS,3,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_160,glassdoor_europe,Staff Engineer,Revolut,"City, Austria",AT,Austria,58264,69916,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_161,glassdoor_europe,Technical Lead,DeepMind,"City, Germany",DE,Germany,55696,66835,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_162,glassdoor_europe,Technical Lead,Adyen,"Capital, Belgium",BE,Belgium,54573,65487,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_163,glassdoor_europe,Technical Lead,ARM,"Capital, Italy",IT,Italy,31173,37407,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_164,glassdoor_europe,Principal Engineer,ARM,"Capital, Denmark",DK,Denmark,135331,162397,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_165,glassdoor_europe,DevOps Engineer,OVH,"Capital, Austria",AT,Austria,65236,78283,EUR,AWS;Kubernetes;Linux,3,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_166,glassdoor_europe,Data Engineer,Skype,"Capital, Norway",NO,Norway,84840,101808,EUR,Airflow;SQL;Python,3,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_167,glassdoor_europe,DevOps Engineer,Philips,"Capital, Belgium",BE,Belgium,75690,90828,EUR,AWS;Linux;Jenkins,3,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_168,glassdoor_europe,Data Analyst,Supercell,"Capital, Germany",DE,Germany,86882,104258,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_169,glassdoor_europe,Principal Engineer,Philips,"Capital, Norway",NO,Norway,64614,77536,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_170,glassdoor_europe,Machine Learning Engineer,Zalando,"City, Sweden",SE,Sweden,79575,95490,EUR,TensorFlow;Docker;PyTorch,3,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_171,glassdoor_europe,Site Reliability Engineer,Ericsson,"City, Norway",NO,Norway,60856,73027,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_172,glassdoor_europe,Site Reliability Engineer,BlaBlaCar,"Capital, Spain",ES,Spain,49798,59757,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_173,glassdoor_europe,Product Manager,Nokia,"City, France",FR,France,97324,116788,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.136451
glassdoor_europe_174,glassdoor_europe,Site Reliability Engineer,Dassault Systemes,"Capital, Netherlands",NL,Netherlands,88738,106485,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_175,glassdoor_europe,Data Analyst,Wise,"Capital, Denmark",DK,Denmark,156555,187866,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_176,glassdoor_europe,Staff Engineer,N26,"Capital, Denmark",DK,Denmark,128574,154288,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_177,glassdoor_europe,Site Reliability Engineer,Criteo,"City, Denmark",DK,Denmark,62815,75378,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_178,glassdoor_europe,Backend Developer,Supercell,"Capital, United Kingdom",GB,United Kingdom,57464,68956,EUR,Python;PostgreSQL;Node.js,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_179,glassdoor_europe,Machine Learning Engineer,Nokia,"City, United Kingdom",GB,United Kingdom,125025,150030,EUR,Python;Docker;TensorFlow,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_180,glassdoor_europe,Site Reliability Engineer,BlaBlaCar,"Capital, Italy",IT,Italy,28228,33873,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_181,glassdoor_europe,DevOps Engineer,Ericsson,"City, Italy",IT,Italy,84553,101463,EUR,AWS;Kubernetes;Docker,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_182,glassdoor_europe,Backend Developer,Siemens,"City, Italy",IT,Italy,54783,65739,EUR,PostgreSQL;Node.js;Java,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_183,glassdoor_europe,Full Stack Developer,Criteo,"Capital, Italy",IT,Italy,95904,115084,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_184,glassdoor_europe,Backend Developer,Amadeus,"City, Norway",NO,Norway,145185,174222,EUR,Redis;Python;Java,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_185,glassdoor_europe,Data Engineer,Zalando,"Capital, Spain",ES,Spain,38805,46566,EUR,Spark;SQL;Airflow,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_186,glassdoor_europe,Site Reliability Engineer,ASML,"City, Sweden",SE,Sweden,105397,126476,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_187,glassdoor_europe,Backend Developer,ASML,"City, France",FR,France,84155,100986,EUR,PostgreSQL;Java;Python,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_188,glassdoor_europe,Technical Lead,King Digital Entertainment,"Capital, Belgium",BE,Belgium,62578,75093,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_189,glassdoor_europe,Software Architect,Siemens,"Capital, Switzerland",CH,Switzerland,81173,97407,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_190,glassdoor_europe,Full Stack Developer,Dassault Systemes,"City, Germany",DE,Germany,83898,100677,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_191,glassdoor_europe,Site Reliability Engineer,Nokia,"Capital, Denmark",DK,Denmark,94656,113587,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_192,glassdoor_europe,Full Stack Developer,Ericsson,"City, Sweden",SE,Sweden,63640,76368,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_193,glassdoor_europe,Data Analyst,Klarna,"City, Belgium",BE,Belgium,61668,74001,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_194,glassdoor_europe,Machine Learning Engineer,Spotify,"Capital, Austria",AT,Austria,73162,87794,EUR,Docker;PyTorch;MLflow,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_195,glassdoor_europe,Software Architect,SAP,"Capital, Germany",DE,Germany,58984,70780,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_196,glassdoor_europe,Data Scientist,Nokia,"Capital, Sweden",SE,Sweden,109428,131313,EUR,Machine Learning;SQL;TensorFlow,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_197,glassdoor_europe,Technical Lead,Wise,"City, Spain",ES,Spain,47645,57174,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_198,glassdoor_europe,Machine Learning Engineer,Dassault Systemes,"Capital, Austria",AT,Austria,124429,149314,EUR,MLflow;TensorFlow;Python,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_199,glassdoor_europe,Data Engineer,N26,"Capital, Switzerland",CH,Switzerland,97184,116620,EUR,Airflow;SQL;Kafka,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_200,glassdoor_europe,Technical Lead,SAP,"Capital, Netherlands",NL,Netherlands,136588,163905,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_201,glassdoor_europe,Frontend Developer,Wise,"City, Belgium",BE,Belgium,70840,85008,EUR,React;HTML;JavaScript,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_202,glassdoor_europe,Principal Engineer,Zalando,"City, Belgium",BE,Belgium,66461,79753,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_203,glassdoor_europe,Frontend Developer,Spotify,"City, Germany",DE,Germany,106443,127731,EUR,JavaScript;CSS;HTML,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_204,glassdoor_europe,Data Scientist,Skype,"Capital, Austria",AT,Austria,57604,69124,EUR,SQL;TensorFlow;Python,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_205,glassdoor_europe,Backend Developer,Skype,"Capital, Spain",ES,Spain,90349,108418,EUR,Java;PostgreSQL;Python,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_206,glassdoor_europe,Technical Lead,Skype,"City, Austria",AT,Austria,119154,142984,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_207,glassdoor_europe,Product Manager,King Digital Entertainment,"Capital, France",FR,France,36695,44034,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_208,glassdoor_europe,Machine Learning Engineer,Booking.com,"City, Austria",AT,Austria,73196,87835,EUR,PyTorch;TensorFlow;Python,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_209,glassdoor_europe,Software Engineer,Philips,"Capital, Spain",ES,Spain,54288,65145,EUR,Java;Docker;Python,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_210,glassdoor_europe,Software Architect,Adyen,"Capital, Denmark",DK,Denmark,77089,92506,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_211,glassdoor_europe,Frontend Developer,Criteo,"City, United Kingdom",GB,United Kingdom,51997,62396,EUR,CSS;JavaScript;Vue.js,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_212,glassdoor_europe,Data Scientist,Ericsson,"Capital, Austria",AT,Austria,82041,98449,EUR,TensorFlow;R;SQL,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_213,glassdoor_europe,DevOps Engineer,King Digital Entertainment,"Capital, Norway",NO,Norway,97034,116440,EUR,Jenkins;Kubernetes;Linux,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_214,glassdoor_europe,DevOps Engineer,Spotify,"City, United Kingdom",GB,United Kingdom,99252,119102,EUR,AWS;Jenkins;Docker,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_215,glassdoor_europe,Staff Engineer,DeepMind,"Capital, United Kingdom",GB,United Kingdom,97780,117336,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_216,glassdoor_europe,Technical Lead,Zalando,"Capital, Italy",IT,Italy,118330,141996,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_217,glassdoor_europe,Full Stack Developer,Criteo,"City, Belgium",BE,Belgium,103801,124561,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_218,glassdoor_europe,Frontend Developer,Spotify,"City, Belgium",BE,Belgium,85315,102378,EUR,React;HTML;Vue.js,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_219,glassdoor_europe,Technical Lead,Dassault Systemes,"City, Italy",IT,Italy,69639,83566,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_220,glassdoor_europe,DevOps Engineer,ASML,"Capital, Belgium",BE,Belgium,60152,72182,EUR,Docker;Jenkins;Linux,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_221,glassdoor_europe,Machine Learning Engineer,Siemens,"Capital, Denmark",DK,Denmark,69418,83301,EUR,Python;Docker;TensorFlow,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_222,glassdoor_europe,Data Analyst,N26,"Capital, Netherlands",NL,Netherlands,92188,110625,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_223,glassdoor_europe,Staff Engineer,Supercell,"Capital, Denmark",DK,Denmark,98059,117670,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_224,glassdoor_europe,Data Scientist,BlaBlaCar,"Capital, Sweden",SE,Sweden,66092,79310,EUR,SQL;Python;Machine Learning,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_225,glassdoor_europe,Data Analyst,Philips,"Capital, Germany",DE,Germany,138592,166310,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_226,glassdoor_europe,Backend Developer,Criteo,"City, Denmark",DK,Denmark,124650,149580,EUR,Node.js;Redis;Java,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_227,glassdoor_europe,Data Analyst,OVH,"City, Germany",DE,Germany,94849,113818,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_228,glassdoor_europe,Data Analyst,Dassault Systemes,"City, Norway",NO,Norway,126835,152202,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_229,glassdoor_europe,Data Scientist,BlaBlaCar,"City, Norway",NO,Norway,99628,119553,EUR,Machine Learning;TensorFlow;Python,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_230,glassdoor_europe,Software Engineer,Revolut,"Capital, Belgium",BE,Belgium,69476,83371,EUR,JavaScript;Python;Docker,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_231,glassdoor_europe,Product Manager,DeepMind,"City, Switzerland",CH,Switzerland,80479,96574,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_232,glassdoor_europe,Full Stack Developer,ARM,"City, Norway",NO,Norway,99628,119553,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_233,glassdoor_europe,Principal Engineer,Adyen,"City, Denmark",DK,Denmark,71068,85281,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_234,glassdoor_europe,Full Stack Developer,Adyen,"City, Sweden",SE,Sweden,120675,144810,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_235,glassdoor_europe,Frontend Developer,N26,"Capital, Netherlands",NL,Netherlands,83269,99922,EUR,JavaScript;React;CSS,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_236,glassdoor_europe,DevOps Engineer,King Digital Entertainment,"Capital, Denmark",DK,Denmark,131122,157346,EUR,Jenkins;AWS;Docker,3,european_market_data,2025-07-02T11:14:24.137455
glassdoor_europe_237,glassdoor_europe,Data Scientist,ARM,"City, Netherlands",NL,Netherlands,141586,169903,EUR,Python;R;SQL,3,european_market_data,2025-07-02T11:14:24.138508
glassdoor_europe_238,glassdoor_europe,Technical Lead,Wise,"City, Germany",DE,Germany,90655,108786,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.138508
glassdoor_europe_239,glassdoor_europe,Product Manager,SAP,"City, Belgium",BE,Belgium,117928,141513,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.138508
glassdoor_europe_240,glassdoor_europe,Technical Lead,King Digital Entertainment,"Capital, Spain",ES,Spain,82453,98943,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.138508
glassdoor_europe_241,glassdoor_europe,Site Reliability Engineer,Spotify,"City, Switzerland",CH,Switzerland,211227,253472,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.138508
glassdoor_europe_242,glassdoor_europe,DevOps Engineer,Amadeus,"Capital, Italy",IT,Italy,90192,108230,EUR,Docker;Linux;Kubernetes,3,european_market_data,2025-07-02T11:14:24.138508
